::1 - - [21/Sep/2025:22:16:21 +0300] "HEAD /main_page.html HTTP/1.1" 200 - "-" "curl/8.9.1"
127.0.0.1 - - [22/Sep/2025:01:22:34 +0300] "GET /script.js HTTP/1.1" 200 5330 "http://localhost:8080/main_page.html" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/140.0.0.0 Safari/537.36"
127.0.0.1 - - [22/Sep/2025:01:23:29 +0300] "GET /main_page.html HTTP/1.1" 304 - "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/140.0.0.0 Safari/537.36"
127.0.0.1 - - [22/Sep/2025:01:23:30 +0300] "GET /script.js HTTP/1.1" 200 5519 "http://localhost:8080/main_page.html" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/140.0.0.0 Safari/537.36"
127.0.0.1 - - [22/Sep/2025:01:23:49 +0300] "-" 408 - "-" "-"
127.0.0.1 - - [22/Sep/2025:01:29:04 +0300] "GET /main_page.html HTTP/1.1" 304 - "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/140.0.0.0 Safari/537.36"
127.0.0.1 - - [22/Sep/2025:01:29:04 +0300] "GET /script.js HTTP/1.1" 200 5894 "http://localhost:8080/main_page.html" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/140.0.0.0 Safari/537.36"
127.0.0.1 - - [22/Sep/2025:01:29:15 +0300] "GET /fcgi-bin/server.jar?x=-4&y=-3&r=1.5 HTTP/1.1" 200 106 "http://localhost:8080/main_page.html" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/140.0.0.0 Safari/537.36"
127.0.0.1 - - [22/Sep/2025:01:30:42 +0300] "GET /fcgi-bin/server.jar?x=0&y=0&r=2 HTTP/1.1" 200 101 "http://localhost:8080/main_page.html" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/140.0.0.0 Safari/537.36"
127.0.0.1 - - [22/Sep/2025:01:30:52 +0300] "GET /fcgi-bin/server.jar?x=1&y=1&r=2 HTTP/1.1" 200 101 "http://localhost:8080/main_page.html" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/140.0.0.0 Safari/537.36"
127.0.0.1 - - [22/Sep/2025:01:30:58 +0300] "GET /fcgi-bin/server.jar?x=2&y=2&r=2 HTTP/1.1" 200 101 "http://localhost:8080/main_page.html" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/140.0.0.0 Safari/537.36"
127.0.0.1 - - [22/Sep/2025:01:30:59 +0300] "GET /fcgi-bin/server.jar?x=2&y=2&r=2 HTTP/1.1" 200 101 "http://localhost:8080/main_page.html" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/140.0.0.0 Safari/537.36"
127.0.0.1 - - [22/Sep/2025:01:31:20 +0300] "GET /fcgi-bin/server.jar?x=-1&y=0&r=2 HTTP/1.1" 200 102 "http://localhost:8080/main_page.html" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/140.0.0.0 Safari/537.36"
